id_gato,id_tutor_hash,data_coleta,sexo,idade_anos,peso_kg,energia_0a100,castrado,visitas_vet_ult_ano,pelagem,cor,temperamento,alimentacao,gosta_caixa,vacinado,score_saude_0a100
G08505,T3081789185,2025-08-07,F,9,4.7,57,True,3,curta,cinza,brincalhão,mista,False,True,68
G08506,T1930299514,2025-01-29,F,4,4.4,83,False,0,média,siamês,carinhoso,mista,True,False,84
G08507,T1721071346,2025-07-23,F,8,4.4,29,False,1,média,siamês,arisco,ração seca,True,False,67
G08508,T2363971500,2025-05-18,M,3,4.9,66,True,2,curta,siamês,carinhoso,ração seca,False,True,83
G08509,T7166635633,2025-08-05,M,15,5.3,22,True,4,média,siamês,calmo,ração úmida,False,True,49
G08510,T1625013083,2025-01-12,F,13,5.4,44,True,1,curta,cinza,arisco,ração seca,True,False,59
G08511,T6843018047,2025-01-02,F,4,4.0,72,False,2,curta,tricolor,calmo,mista,True,False,80
G08512,T8728297899,2025-09-24,F,7,4.8,50,True,3,curta,tricolor,brincalhão,mista,True,True,71
G08513,T5661868305,2025-10-25,F,7,3.6,49,True,1,longa,branco,carinhoso,ração seca,True,False,72
G08514,T9470331076,2025-06-03,M,16,5.9,33,True,2,curta,preto,carinhoso,mista,True,True,52
G08515,T5182849956,2025-05-10,M,5,4.6,46,False,2,média,laranja,calmo,ração seca,True,True,76
G08516,T5231817281,2025-10-01,F,8,3.9,57,False,5,curta,branco,calmo,ração úmida,False,True,67
G08517,T2427205378,2025-04-22,F,15,4.0,23,True,5,curta,tigrado,calmo,ração seca,True,True,48
G08518,T6706085881,2025-10-17,F,2,3.3,78,False,1,curta,preto,calmo,ração seca,False,False,86
G08519,T7846124068,2025-07-28,F,7,4.2,40,False,3,curta,preto,carinhoso,ração seca,True,False,68
G08520,T2812645835,2025-01-25,M,1,5.7,65,False,1,curta,laranja,carinhoso,ração seca,False,False,86
G08521,T6519885000,2025-09-09,M,8,4.7,44,True,1,curta,tigrado,brincalhão,ração úmida,True,False,69
G08522,T4736975774,2025-12-11,M,5,3.4,57,False,1,curta,preto,carinhoso,mista,True,False,77
G08523,T9838861732,2025-10-06,F,16,5.1,47,True,2,curta,siamês,calmo,ração seca,True,True,54
G08524,T1671225741,2025-07-01,M,5,4.2,71,True,5,curta,laranja,calmo,ração úmida,True,False,73
G08525,T4528082646,2025-08-15,F,2,4.7,64,True,0,curta,laranja,caçador,ração seca,True,True,88
G08526,T4716156958,2025-12-20,M,12,5.1,36,True,1,média,preto,brincalhão,ração seca,False,True,62
G08527,T5209205206,2025-07-17,M,12,5.2,52,True,2,curta,siamês,brincalhão,ração úmida,True,True,63
G08528,T3722439854,2025-02-19,M,10,6.1,33,False,0,média,branco,carinhoso,ração seca,False,False,65
G08529,T3546293950,2025-03-02,F,11,5.2,44,False,2,curta,tigrado,calmo,ração úmida,True,False,62
G08530,T4173389907,2025-05-08,M,3,3.9,59,True,0,curta,preto,calmo,ração úmida,True,True,85
G08531,T2451120379,2025-11-08,F,9,3.9,48,False,2,curta,tigrado,brincalhão,ração seca,True,True,68
G08532,T2170040862,2025-06-17,F,0,2.8,85,True,2,curta,preto,arisco,mista,True,True,92
G08533,T9031402939,2025-09-15,M,2,6.6,61,True,0,curta,siamês,carinhoso,ração úmida,True,True,87
G08534,T5546097676,2025-12-10,F,15,4.2,45,True,5,curta,siamês,arisco,ração seca,True,True,51
G08535,T8034243257,2025-09-01,M,10,6.1,73,True,3,curta,tricolor,caçador,ração seca,False,True,68
G08536,T4083420578,2025-02-08,M,3,4.4,74,True,1,média,tigrado,carinhoso,mista,True,True,86
G08537,T9364126087,2025-12-08,M,1,3.9,71,False,0,média,laranja,caçador,mista,True,False,89
G08538,T8308638956,2025-07-20,F,15,4.9,47,False,1,curta,branco,carinhoso,ração úmida,False,False,56
G08539,T9655292166,2025-06-13,F,1,3.8,59,False,0,curta,preto,carinhoso,ração úmida,True,False,87
G08540,T7932222223,2025-02-18,M,3,5.4,85,True,0,média,laranja,calmo,mista,False,False,87
G08541,T7448278362,2025-06-18,F,2,4.7,60,False,1,curta,siamês,calmo,mista,True,False,84
G08542,T6335784467,2025-03-23,F,0,3.6,100,True,0,média,tigrado,arisco,ração seca,False,False,95
G08543,T8165234303,2025-05-23,F,4,3.3,55,True,0,curta,laranja,brincalhão,ração seca,True,False,80
G08544,T3835238112,2025-08-10,F,16,4.0,38,True,3,curta,branco,caçador,mista,False,True,51
G08545,T1612408956,2025-02-21,F,4,2.7,45,True,4,curta,tricolor,brincalhão,mista,True,True,75
G08546,T4233737716,2025-04-13,F,7,4.3,53,True,1,curta,laranja,carinhoso,mista,True,False,72
G08547,T7959563988,2025-07-18,M,11,5.4,31,True,2,curta,preto,calmo,ração seca,True,True,62
G08548,T1955400436,2025-04-15,F,7,3.7,38,True,4,média,tigrado,brincalhão,ração seca,False,True,68
G08549,T9025273416,2025-07-03,M,10,4.4,61,True,2,curta,cinza,calmo,mista,True,True,68
G08550,T5832210165,2025-09-02,F,9,4.6,35,True,2,média,tigrado,brincalhão,ração seca,True,True,66
G08551,T8196490578,2025-04-11,F,8,4.1,44,True,3,curta,laranja,caçador,ração seca,False,True,68
G08552,T5579061468,2025-10-23,M,9,5.1,40,True,0,média,laranja,carinhoso,mista,True,False,68
G08553,T8573972098,2025-04-16,M,11,5.1,58,True,1,longa,tigrado,brincalhão,mista,False,False,65
G08554,T9953822583,2025-01-13,F,10,4.9,59,True,2,curta,siamês,arisco,mista,True,True,68
G08555,T8275470543,2025-11-14,F,11,4.4,59,True,3,curta,laranja,carinhoso,mista,True,True,64
G08556,T8894623673,2025-03-23,F,2,3.8,60,False,0,média,siamês,calmo,mista,True,False,85
G08557,T8405813227,2025-05-29,F,9,3.3,66,True,2,curta,laranja,brincalhão,ração úmida,True,True,71
G08558,T5051773522,2025-07-12,M,10,5.3,37,True,0,curta,siamês,calmo,mista,True,False,66
G08559,T4185931369,2025-10-02,M,4,4.9,55,False,0,curta,tricolor,brincalhão,ração seca,True,False,80
G08560,T6086689620,2025-11-28,F,13,4.7,30,True,6,curta,tigrado,caçador,mista,True,True,52
G08561,T2847123771,2025-05-30,M,4,6.2,56,True,1,curta,laranja,carinhoso,ração seca,True,False,79
G08562,T4968710610,2025-05-16,F,3,4.3,66,True,3,longa,tigrado,caçador,mista,True,True,81
G08563,T2192414842,2025-03-16,M,13,5.3,29,True,3,curta,siamês,calmo,ração úmida,True,True,56
G08564,T3701150236,2025-04-16,M,3,5.2,69,False,1,curta,branco,caçador,ração seca,True,False,83
G08565,T7341651505,2025-07-23,F,5,5.8,30,False,1,curta,preto,arisco,mista,True,True,75
G08566,T1672921342,2025-02-04,F,5,4.5,64,True,1,curta,siamês,arisco,ração úmida,True,False,78
G08567,T9287486741,2025-11-12,F,14,3.3,23,True,5,curta,tigrado,carinhoso,ração seca,False,True,50
G08568,T1445465536,2025-03-18,M,6,5.3,50,True,4,longa,laranja,calmo,mista,True,True,72
G08569,T3282065322,2025-08-04,F,10,4.1,39,True,3,curta,siamês,carinhoso,ração seca,False,True,63
G08570,T9623608229,2025-07-01,F,11,3.4,56,True,4,longa,branco,arisco,mista,True,True,62
G08571,T8839827489,2025-03-06,F,9,5.8,56,True,0,curta,cinza,calmo,ração seca,True,False,70
G08572,T1870238776,2025-04-18,F,15,5.9,31,True,4,curta,laranja,arisco,ração seca,True,True,51
G08573,T8849077573,2025-07-09,M,12,4.8,33,True,2,curta,laranja,calmo,ração seca,True,True,60
G08574,T8625562194,2025-08-05,F,5,3.7,70,False,1,curta,tigrado,carinhoso,ração seca,False,False,79
G08575,T5328285065,2025-03-05,F,15,5.0,55,True,5,média,branco,caçador,ração úmida,True,True,53
G08576,T8822831516,2025-04-21,F,7,3.9,55,True,2,curta,laranja,caçador,ração seca,False,True,73
G08577,T5363609122,2025-06-26,F,0,3.9,56,False,1,longa,tricolor,carinhoso,mista,True,False,87
G08578,T2317859024,2025-03-29,M,3,4.3,58,False,0,curta,branco,brincalhão,ração úmida,False,False,83
G08579,T3025193672,2025-02-21,F,8,4.3,59,True,5,média,tricolor,brincalhão,ração seca,False,True,67
G08580,T3991355941,2025-08-24,M,2,3.8,64,False,1,média,preto,carinhoso,ração seca,True,False,84
G08581,T4063884018,2025-03-12,M,8,5.7,42,True,1,curta,branco,carinhoso,ração seca,False,True,71
G08582,T7657991092,2025-09-22,F,5,5.2,50,True,2,curta,siamês,arisco,ração seca,True,True,76
G08583,T2933745402,2025-02-21,M,7,5.0,57,True,1,curta,branco,brincalhão,ração seca,True,True,75
G08584,T7728125172,2025-12-02,F,0,4.0,57,False,0,curta,preto,carinhoso,ração seca,True,False,89
G08585,T5971867570,2025-07-14,M,13,5.9,38,True,3,curta,cinza,carinhoso,ração úmida,True,True,57
G08586,T6358813596,2025-07-26,M,5,5.0,62,False,1,média,laranja,calmo,ração seca,True,False,78
G08587,T7398252624,2025-05-27,M,2,6.0,64,True,0,longa,laranja,calmo,mista,True,False,86
G08588,T8100053112,2025-12-12,M,6,4.1,46,True,3,curta,branco,arisco,ração seca,True,True,72
G08589,T4460375713,2025-01-27,M,6,5.6,70,True,0,média,cinza,arisco,ração seca,True,False,78
G08590,T7145808825,2025-03-20,M,9,5.2,34,True,0,média,cinza,brincalhão,ração úmida,True,False,67
G08591,T1403867823,2025-09-25,M,7,4.3,57,True,0,longa,cinza,calmo,ração úmida,True,True,77
G08592,T7935338890,2025-07-12,M,0,6.2,84,True,1,curta,preto,arisco,ração seca,True,False,91
G08593,T7862557811,2025-07-17,M,13,7.1,41,False,1,curta,tigrado,brincalhão,ração úmida,True,False,59
G08594,T9744408795,2025-06-18,M,6,4.9,73,False,1,curta,laranja,caçador,ração seca,True,False,77
G08595,T2619458892,2025-07-03,M,1,5.0,59,True,1,longa,tricolor,brincalhão,ração seca,True,False,85
G08596,T2185690874,2025-09-10,M,11,5.0,35,True,3,curta,tricolor,arisco,mista,True,True,61
G08597,T9296381303,2025-07-08,M,9,5.0,44,False,2,curta,laranja,brincalhão,mista,True,True,68
G08598,T4001944690,2025-03-26,M,9,4.4,89,True,3,curta,branco,arisco,ração seca,True,True,73
G08599,T6457893005,2025-10-31,M,6,4.1,64,False,1,curta,branco,calmo,ração úmida,True,False,76
G08600,T9588598130,2025-02-17,M,5,6.2,69,False,0,curta,tigrado,calmo,ração seca,True,False,80
G08601,T7081177973,2025-12-04,F,7,4.5,63,True,2,longa,cinza,arisco,ração seca,True,True,74
G08602,T3384673252,2025-06-10,M,0,4.6,76,True,0,curta,laranja,arisco,mista,True,False,91
G08603,T2127760975,2025-06-23,M,4,4.3,76,True,2,curta,tigrado,arisco,ração seca,False,True,82
G08604,T4089212132,2025-09-06,F,17,5.0,5,True,1,média,cinza,carinhoso,ração úmida,True,True,47
G08605,T7000982715,2025-11-01,F,9,3.6,53,False,1,longa,cinza,brincalhão,ração seca,True,False,68
G08606,T9548983765,2025-09-20,M,5,4.4,66,True,0,curta,siamês,brincalhão,ração seca,False,False,80
G08607,T1573936427,2025-02-27,F,3,3.4,79,False,0,curta,tricolor,brincalhão,mista,True,False,86
G08608,T4900263077,2025-09-04,F,11,5.7,30,True,4,curta,tricolor,caçador,ração úmida,True,True,58
G08609,T8232247818,2025-10-05,F,3,3.1,54,False,1,média,preto,brincalhão,ração seca,False,False,81
G08610,T8865774699,2025-08-25,F,2,3.3,57,False,1,média,siamês,caçador,ração seca,True,False,83
G08611,T8708194931,2025-05-23,F,2,2.7,76,False,1,curta,tricolor,brincalhão,ração úmida,True,False,86
G08612,T7997095501,2025-02-28,F,10,4.1,53,True,1,média,branco,caçador,mista,True,False,66
G08613,T2661138865,2025-02-05,M,9,4.9,38,False,2,longa,tigrado,arisco,mista,True,True,67
G08614,T4158302406,2025-10-16,F,1,4.8,95,False,1,curta,laranja,brincalhão,ração seca,True,False,91
G08615,T6292938408,2025-11-14,F,1,3.9,76,True,0,curta,laranja,caçador,mista,False,False,89
G08616,T2211129337,2025-07-24,M,9,4.9,51,True,2,curta,branco,arisco,ração seca,True,True,69
G08617,T4525481229,2025-11-21,M,8,5.4,50,True,1,média,tigrado,calmo,ração seca,True,False,70
G08618,T2901693556,2025-01-25,F,9,4.3,61,False,3,curta,tricolor,carinhoso,ração úmida,True,True,69
G08619,T3668898951,2025-12-02,F,2,5.8,74,True,3,curta,siamês,calmo,ração seca,True,True,85
G08620,T8147365483,2025-04-04,F,10,4.3,70,True,3,média,cinza,arisco,ração úmida,True,True,68
G08621,T7164942086,2025-05-18,M,15,5.7,18,True,2,média,tigrado,caçador,mista,True,True,52
G08622,T1049546316,2025-04-08,F,8,5.1,34,False,2,média,tigrado,brincalhão,mista,True,True,68
G08623,T9415512735,2025-05-15,M,2,4.3,61,False,1,longa,preto,brincalhão,ração seca,True,False,84
G08624,T5731035219,2025-02-18,F,9,4.7,56,True,3,média,preto,brincalhão,ração seca,True,True,68
G08625,T6891631930,2025-06-30,M,4,4.5,59,False,1,média,laranja,carinhoso,ração úmida,False,False,79
G08626,T6580453894,2025-02-21,M,0,4.8,90,False,1,curta,branco,carinhoso,mista,True,False,92
G08627,T1642181372,2025-03-03,M,4,5.0,59,False,1,longa,laranja,calmo,mista,True,False,79
G08628,T8998307889,2025-11-22,M,14,5.3,49,True,4,curta,branco,calmo,mista,False,True,55
G08629,T7156277048,2025-02-09,M,5,4.1,51,False,2,média,siamês,carinhoso,ração seca,False,True,77
G08630,T3316580677,2025-06-14,F,13,6.1,53,True,1,curta,tricolor,brincalhão,mista,False,True,62
G08631,T1770432560,2025-07-06,M,7,5.5,72,True,3,curta,tigrado,carinhoso,ração úmida,True,True,74
G08632,T9939430784,2025-06-01,F,7,3.4,49,False,1,curta,preto,carinhoso,ração seca,True,False,72
G08633,T9422102826,2025-06-29,F,0,3.7,81,True,2,curta,cinza,calmo,mista,True,True,91
G08634,T7505439869,2025-10-23,M,9,4.1,53,True,4,curta,siamês,calmo,ração seca,True,True,66
G08635,T5812440744,2025-05-10,F,1,4.6,78,True,1,média,laranja,carinhoso,ração seca,True,False,88
G08636,T6329138836,2025-05-13,F,6,4.4,74,False,0,média,tigrado,calmo,ração seca,False,False,79
G08637,T5434210876,2025-03-13,F,3,4.2,78,False,1,curta,cinza,caçador,mista,False,False,84
G08638,T8749946866,2025-04-27,F,5,3.8,67,False,4,média,preto,arisco,ração úmida,True,True,76
G08639,T7661381869,2025-11-14,F,7,4.3,63,True,3,longa,branco,brincalhão,mista,False,True,73
G08640,T1625295109,2025-03-17,F,0,4.6,60,True,1,curta,tricolor,arisco,ração seca,False,False,88
G08641,T3947038768,2025-03-10,M,4,5.6,63,False,0,média,siamês,caçador,ração seca,True,False,81
G08642,T7524062726,2025-02-01,M,18,6.0,11,True,6,curta,laranja,brincalhão,ração seca,False,True,39
G08643,T9873778231,2025-12-24,F,1,3.0,72,False,1,curta,tricolor,arisco,ração seca,True,False,87
G08644,T7826464821,2025-03-14,M,4,4.7,77,True,1,média,cinza,calmo,ração úmida,True,False,82
G08645,T5466775482,2025-03-17,F,4,4.5,64,True,2,média,laranja,caçador,ração seca,False,True,81
G08646,T7920182076,2025-10-26,M,5,4.4,31,False,2,curta,tigrado,carinhoso,ração seca,True,False,72
G08647,T7521815966,2025-11-21,M,9,4.1,37,True,2,curta,preto,brincalhão,ração seca,True,True,67
G08648,T7408001688,2025-07-25,F,3,3.3,74,False,2,curta,preto,caçador,ração seca,True,True,84
G08649,T9520834480,2025-04-18,M,6,6.1,52,True,4,curta,tricolor,arisco,mista,False,True,72
G08650,T6553825532,2025-08-03,M,9,4.4,59,True,5,média,tigrado,caçador,ração seca,True,True,65
G08651,T5656763826,2025-10-24,F,4,4.3,49,False,2,longa,preto,caçador,ração seca,True,True,78
G08652,T7686985887,2025-05-15,F,15,4.7,38,True,3,curta,siamês,arisco,ração úmida,True,True,53
G08653,T8977260979,2025-10-18,F,17,4.7,33,True,4,curta,siamês,brincalhão,mista,False,True,47
G08654,T6627024200,2025-06-29,M,1,4.4,82,False,2,curta,tigrado,calmo,ração seca,True,False,87
G08655,T1173612848,2025-09-09,F,4,4.8,56,False,3,média,branco,carinhoso,mista,True,True,78
G08656,T1652443820,2025-08-29,F,3,4.2,76,True,2,média,cinza,carinhoso,ração seca,True,True,84
G08657,T8486259140,2025-06-09,F,2,3.7,87,True,2,curta,preto,brincalhão,ração seca,True,True,88
G08658,T5544996278,2025-06-01,M,7,5.1,28,True,1,média,preto,caçador,ração úmida,True,False,69
G08659,T9896342867,2025-10-23,M,8,4.3,53,False,2,curta,preto,carinhoso,ração seca,True,True,71
G08660,T2956474863,2025-05-01,F,6,4.8,37,True,1,curta,laranja,brincalhão,mista,False,True,74
G08661,T7366936014,2025-08-28,F,3,3.7,56,True,2,curta,preto,carinhoso,ração úmida,True,True,81
G08662,T4762155894,2025-04-02,M,4,4.4,54,True,2,média,laranja,brincalhão,mista,True,True,79
G08663,T1178016712,2025-08-29,F,18,5.2,24,True,4,curta,tricolor,caçador,ração seca,True,True,44
G08664,T4298806269,2025-03-19,F,15,4.6,38,True,5,média,tigrado,calmo,ração seca,False,True,50
G08665,T2744805292,2025-07-05,M,1,4.4,83,True,0,curta,tigrado,arisco,ração seca,False,True,92
G08666,T5888560485,2025-07-28,F,9,5.4,53,True,3,curta,tricolor,calmo,mista,True,True,67
G08667,T8814514476,2025-02-23,M,6,4.3,66,True,1,curta,tigrado,brincalhão,ração úmida,True,True,78
G08668,T9930661182,2025-01-27,F,9,5.0,37,True,1,longa,branco,caçador,mista,True,False,66
G08669,T5955781372,2025-04-01,F,8,5.2,65,True,2,curta,cinza,calmo,ração seca,True,True,73
G08670,T9365528840,2025-02-28,F,14,5.7,5,True,3,média,tricolor,carinhoso,ração seca,True,True,50
G08671,T8847616794,2025-04-22,F,1,5.6,91,False,0,média,preto,arisco,ração seca,True,False,92
G08672,T2768872663,2025-08-04,F,4,3.8,80,False,0,curta,preto,calmo,ração seca,True,False,84
G08673,T1242615682,2025-05-03,M,17,4.8,36,True,2,curta,tigrado,caçador,ração úmida,True,True,50
G08674,T8736727538,2025-10-22,F,2,4.7,96,True,0,longa,siamês,calmo,mista,True,False,90
G08675,T6161731019,2025-06-22,F,2,4.8,48,True,2,média,preto,arisco,mista,True,True,82
G08676,T7991620019,2025-04-07,M,10,4.7,56,False,4,longa,tigrado,calmo,ração úmida,True,True,64
G08677,T6805522340,2025-01-06,F,11,5.1,46,False,1,média,tigrado,brincalhão,ração seca,True,False,63
G08678,T3041880147,2025-01-04,M,9,7.1,53,True,3,longa,siamês,calmo,ração seca,True,True,67
G08679,T5067166379,2025-12-08,F,11,4.8,30,False,4,curta,tigrado,carinhoso,ração seca,True,True,58
G08680,T4162261818,2025-09-01,F,10,5.3,52,True,4,curta,laranja,calmo,mista,True,True,64
G08681,T7252313736,2025-11-07,F,2,5.2,74,False,0,curta,tigrado,calmo,mista,True,False,87
G08682,T1505708251,2025-01-15,F,8,6.3,44,True,2,curta,tigrado,brincalhão,ração úmida,False,True,70
G08683,T5022946108,2025-03-22,M,11,5.5,43,True,2,curta,branco,carinhoso,mista,True,True,63
G08684,T3201435859,2025-05-02,F,13,5.7,23,True,0,curta,tricolor,carinhoso,mista,True,True,59
G08685,T7365788974,2025-02-07,F,3,3.7,62,False,1,curta,preto,brincalhão,ração seca,True,False,82
G08686,T5181668621,2025-06-14,M,2,4.8,81,False,1,curta,branco,brincalhão,ração seca,True,False,87
G08687,T7305699066,2025-12-04,M,11,5.1,56,True,4,média,laranja,arisco,mista,False,True,62
G08688,T8143260025,2025-10-03,F,3,2.9,76,True,1,curta,tricolor,brincalhão,ração úmida,True,True,86
G08689,T7915769309,2025-04-10,F,0,2.9,87,False,0,curta,tricolor,carinhoso,ração seca,True,False,93
G08690,T9313045271,2025-10-10,M,12,5.7,53,True,4,média,tricolor,calmo,ração seca,True,True,60
G08691,T1887642773,2025-03-24,M,7,5.4,48,True,1,média,tricolor,brincalhão,ração seca,True,False,72
G08692,T1744678878,2025-06-02,M,4,4.2,68,True,3,média,siamês,calmo,ração seca,True,True,80
G08693,T3094376591,2025-10-05,F,0,5.1,88,False,0,média,preto,carinhoso,mista,True,False,93
G08694,T5089985796,2025-11-15,M,0,3.8,58,False,1,média,branco,brincalhão,ração seca,True,False,87
G08695,T5493707647,2025-09-20,F,11,5.0,28,True,1,média,preto,calmo,mista,True,True,63
G08696,T9064934371,2025-05-20,F,7,4.2,38,True,3,curta,preto,arisco,ração seca,False,True,69
G08697,T9889964709,2025-04-10,M,2,4.8,48,True,2,média,tigrado,carinhoso,ração seca,True,True,82
G08698,T4046084474,2025-06-23,F,5,5.0,48,True,1,curta,branco,carinhoso,mista,True,False,76
G08699,T9552738199,2025-10-25,M,2,5.3,63,True,0,curta,siamês,calmo,ração seca,True,True,87
G08700,T3291589205,2025-05-25,M,1,5.2,90,True,1,longa,tigrado,calmo,ração úmida,True,False,90
G08701,T2657899964,2025-06-18,F,3,4.6,61,True,1,curta,laranja,carinhoso,ração seca,True,True,84
G08702,T7222850138,2025-08-14,F,7,3.6,37,True,1,curta,branco,brincalhão,ração seca,True,True,72
G08703,T4406291808,2025-08-07,F,3,5.0,69,True,1,curta,laranja,arisco,mista,True,False,83
G08704,T8188865621,2025-05-28,M,4,4.1,62,False,1,curta,laranja,arisco,ração seca,True,False,80
G08705,T9155538166,2025-04-01,M,6,4.9,49,False,2,curta,siamês,arisco,ração seca,True,True,74
G08706,T6133923245,2025-12-07,M,5,4.7,54,False,1,média,cinza,carinhoso,mista,True,False,77
G08707,T8845799744,2025-12-25,F,2,4.4,82,False,1,curta,laranja,brincalhão,mista,True,False,87
G08708,T3841296805,2025-11-03,M,0,4.3,58,True,0,média,laranja,carinhoso,ração úmida,True,True,91
G08709,T1593135425,2025-03-09,F,0,3.9,55,False,0,curta,preto,calmo,ração seca,True,False,88
G08710,T5934422639,2025-05-23,F,4,5.4,69,False,0,curta,preto,caçador,ração seca,True,False,82
G08711,T9680587310,2025-05-23,F,10,3.8,40,False,3,curta,laranja,calmo,ração seca,True,True,64
G08712,T6565698075,2025-01-09,M,2,4.7,88,False,0,curta,tigrado,caçador,ração seca,True,False,89
G08713,T7551321563,2025-07-08,M,11,4.6,42,True,2,média,laranja,arisco,ração seca,True,True,63
G08714,T9201700880,2025-07-19,F,10,5.2,46,True,5,média,tricolor,arisco,ração seca,True,True,61
G08715,T8002845834,2025-09-21,F,0,3.5,84,True,0,curta,tigrado,carinhoso,mista,False,False,93
G08716,T6421473196,2025-03-30,F,0,4.0,55,True,0,curta,preto,calmo,mista,True,False,88
G08717,T8311611937,2025-06-18,F,2,3.2,73,True,2,longa,siamês,arisco,ração seca,False,True,86
G08718,T4007171666,2025-04-27,M,1,5.6,68,True,0,média,siamês,arisco,ração seca,True,False,88
G08719,T6240919212,2025-02-23,M,7,5.1,68,True,0,curta,tricolor,calmo,mista,False,False,76
G08720,T8968712846,2025-06-17,M,0,4.7,67,False,0,média,laranja,calmo,ração seca,True,False,90
G08721,T4773866755,2025-03-15,F,12,5.4,44,True,2,média,preto,brincalhão,ração seca,True,True,62
G08722,T8403839438,2025-10-21,F,7,3.6,51,False,3,curta,tricolor,carinhoso,ração seca,False,False,69
G08723,T7569695105,2025-06-22,F,10,4.3,52,False,0,curta,laranja,arisco,ração seca,True,False,68
G08724,T3981544729,2025-09-30,F,11,4.9,41,True,1,curta,tigrado,brincalhão,ração úmida,True,True,65
G08725,T6834391449,2025-03-20,M,7,3.9,59,True,2,média,laranja,caçador,ração seca,True,True,74
G08726,T4970064100,2025-07-23,F,15,3.7,54,True,3,curta,tricolor,arisco,mista,True,True,56
G08727,T4151711245,2025-04-25,F,18,4.3,21,True,5,média,branco,calmo,ração seca,True,True,42
G08728,T7273494640,2025-09-23,M,5,4.2,66,True,1,curta,laranja,arisco,ração seca,True,False,78
G08729,T2400578818,2025-11-23,F,2,3.9,97,False,2,curta,laranja,caçador,mista,True,True,90
G08730,T6928098687,2025-04-23,F,5,4.7,66,False,1,curta,tricolor,caçador,mista,True,False,78
G08731,T2384826439,2025-06-20,F,3,4.7,37,True,1,curta,tigrado,carinhoso,mista,True,False,78
G08732,T5399474961,2025-06-29,M,7,6.4,47,True,1,média,branco,calmo,mista,True,False,72
G08733,T7842230852,2025-03-21,F,5,4.3,47,False,1,longa,branco,caçador,ração úmida,True,False,76
G08734,T6980454838,2025-01-26,F,6,4.5,69,False,1,longa,preto,brincalhão,mista,True,False,77
G08735,T4421836906,2025-10-03,F,11,4.8,43,True,3,curta,tigrado,caçador,ração seca,True,True,62
G08736,T5051500676,2025-01-20,M,3,5.0,79,True,1,curta,tricolor,calmo,ração seca,True,False,84
G08737,T3209235308,2025-01-07,M,7,5.4,63,True,0,curta,branco,carinhoso,ração úmida,True,False,75
G08738,T4728086752,2025-02-28,F,4,4.9,71,False,2,curta,tigrado,carinhoso,ração seca,True,True,82
G08739,T9142412672,2025-06-18,M,11,6.0,30,True,2,longa,preto,carinhoso,mista,True,True,62
G08740,T8585621767,2025-10-02,M,9,5.6,56,False,2,curta,preto,arisco,mista,False,False,67
G08741,T1879286813,2025-11-30,F,0,5.1,91,False,1,curta,laranja,caçador,ração seca,False,False,92
G08742,T2645840682,2025-12-03,M,9,5.2,32,True,3,longa,laranja,brincalhão,ração seca,False,True,64
G08743,T1331535782,2025-12-08,M,2,4.3,66,False,1,curta,preto,brincalhão,ração seca,True,False,84
G08744,T4742208404,2025-08-14,F,10,4.4,51,True,5,curta,branco,calmo,mista,True,True,62
G08745,T8455487563,2025-06-30,M,8,5.1,54,True,2,curta,tigrado,calmo,ração úmida,True,True,71
G08746,T6206043300,2025-01-15,F,5,3.6,78,False,3,média,laranja,caçador,ração seca,True,True,79
G08747,T3120735932,2025-06-18,M,10,4.9,56,True,3,curta,tricolor,caçador,ração seca,True,True,66
G08748,T4544475994,2025-08-16,M,13,4.6,43,False,1,média,branco,carinhoso,mista,True,False,59
G08749,T1841940365,2025-09-15,M,11,5.6,54,True,1,média,tigrado,brincalhão,ração seca,True,False,65
G08750,T4455920557,2025-04-11,M,7,5.3,65,False,1,curta,tricolor,calmo,ração úmida,True,False,74
G08751,T4370248947,2025-04-25,M,10,4.1,47,True,2,média,cinza,calmo,mista,True,True,66
G08752,T3407234494,2025-11-17,F,5,3.9,57,False,0,curta,siamês,arisco,ração seca,True,False,79
G08753,T2892620730,2025-11-04,F,11,6.0,56,False,1,longa,siamês,calmo,ração úmida,True,True,67
G08754,T2941925558,2025-09-24,M,12,5.9,32,True,2,média,tricolor,carinhoso,mista,True,True,60
G08755,T2294413133,2025-05-19,M,2,5.1,69,False,1,média,cinza,calmo,mista,True,False,85
G08756,T2237157277,2025-05-12,F,3,3.7,53,True,0,curta,preto,calmo,ração úmida,True,False,82
G08757,T9810287164,2025-07-09,F,3,4.4,75,False,4,curta,branco,carinhoso,mista,False,True,81
G08758,T6876513916,2025-06-10,M,2,4.7,84,True,2,média,laranja,carinhoso,ração seca,True,False,86
G08759,T6770286677,2025-10-18,M,5,4.4,50,True,0,curta,branco,arisco,mista,False,True,80
G08760,T4541815508,2025-09-20,M,2,4.4,68,True,0,média,tigrado,carinhoso,ração seca,True,True,88
G08761,T2505833525,2025-03-04,F,8,4.2,47,False,0,curta,tricolor,caçador,ração seca,False,False,71
G08762,T5390596435,2025-12-05,M,1,3.6,85,False,0,curta,tricolor,arisco,ração seca,True,False,91
G08763,T4376574962,2025-06-18,F,3,3.3,84,False,0,média,tigrado,brincalhão,ração seca,False,False,87
G08764,T3185547990,2025-04-19,M,9,5.1,44,True,2,média,tigrado,arisco,mista,True,True,68
G08765,T7839992529,2025-06-04,M,5,4.4,24,False,1,média,siamês,calmo,ração seca,True,False,72
