id_gato,id_tutor_hash,data_coleta,sexo,idade_anos,peso_kg,energia_0a100,castrado,visitas_vet_ult_ano,pelagem,cor,temperamento,alimentacao,gosta_caixa,vacinado,score_saude_0a100
G00590,T4269143607,2025-08-16,M,0.0,4.6,72,VERDADEIRO,0,longa,laranja,calmo,mista,FALSO,FALSO,91
G00591,T3010185073,2025-01-19,M,15.0,5.1,25,VERDADEIRO,3,média,branco,brincalhão,mista,VERDADEIRO,VERDADEIRO,51
G00592,T5779051003,2025-04-22,M,6.0,4.8,77,VERDADEIRO,1,curta,preto,caçador,ração seca,VERDADEIRO,FALSO,78
G00593,T4405488411,2025-02-20,F,4.0,5.7,76,VERDADEIRO,0,curta,preto,arisco,mista,FALSO,VERDADEIRO,85
G00594,T5324044728,2025-03-20,M,8.0,3.9,43,VERDADEIRO,4,curta,laranja,brincalhão,ração seca,VERDADEIRO,FALSO,64
G00595,T7868688184,2025-10-10,F,0.0,4.3,82,VERDADEIRO,2,curta,cinza,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,91
G00596,T3466188770,2025-03-25,F,4.0,3.1,55,VERDADEIRO,2,média,laranja,caçador,ração seca,VERDADEIRO,VERDADEIRO,79
G00597,T5837272521,2025-01-16,M,10.0,,33,FALSO,2,curta,tigrado,brincalhão,ração seca,VERDADEIRO,,62
G00598,T4016451243,2025-03-20,M,9.0,4.9,62,FALSO,6,curta,branco,arisco,ração úmida,VERDADEIRO,FALSO,62
G00599,T8064647777,2025-02-01,F,17.0,,7,VERDADEIRO,2,média,cinza,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,46
G00600,T6755829691,2025-08-16,M,8.0,5.4,64,VERDADEIRO,3,curta,tigrado,caçador,ração seca,VERDADEIRO,VERDADEIRO,71
G00601,T1076542574,2025-12-22,F,,4.2,55,VERDADEIRO,4,curta,branco,arisco,mista,VERDADEIRO,VERDADEIRO,72
G00602,T6940462069,2025-03-03,M,11.0,3.9,42,FALSO,1,curta,preto,caçador,ração seca,VERDADEIRO,FALSO,63
G00603,T2531458072,2025-09-24,F,14.0,5.4,41,VERDADEIRO,1,curta,tricolor,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,59
G00604,T7520264111,2025-05-13,F,10.0,5.7,54,VERDADEIRO,0,curta,branco,arisco,ração seca,VERDADEIRO,VERDADEIRO,70
G00605,T6106048001,2025-01-27,,16.0,6.5,20,VERDADEIRO,1,curta,preto,arisco,ração seca,VERDADEIRO,FALSO,50
G00606,T4613344099,2025-09-09,M,11.0,5.6,53,VERDADEIRO,2,curta,tricolor,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,65
G00607,T7246597862,2025-03-18,,13.0,4.9,40,FALSO,2,curta,laranja,calmo,mista,VERDADEIRO,VERDADEIRO,59
G00608,T8709339572,2025-07-07,M,1.0,5.6,57,FALSO,0,média,branco,brincalhão,ração seca,FALSO,,87
G00609,T8008693424,2025-07-05,M,10.0,6.5,45,VERDADEIRO,2,curta,tricolor,brincalhão,ração seca,FALSO,,66
G00610,T5908413489,2025-08-07,,6.0,5.8,75,VERDADEIRO,0,curta,branco,caçador,mista,VERDADEIRO,FALSO,79
G00611,T7504248882,2025-02-19,M,7.0,4.4,76,VERDADEIRO,1,curta,tigrado,caçador,ração seca,FALSO,,76
G00612,T4725230989,2025-04-02,F,9.0,4.8,58,VERDADEIRO,2,curta,tigrado,,mista,FALSO,VERDADEIRO,70
G00613,T8101235094,2025-09-27,F,16.0,5.1,16,VERDADEIRO,2,curta,tricolor,calmo,ração seca,VERDADEIRO,VERDADEIRO,49
G00614,T8461467024,2025-12-07,M,,4.2,33,VERDADEIRO,0,curta,tricolor,brincalhão,mista,VERDADEIRO,VERDADEIRO,53
G00615,T2235644531,2025-01-05,F,4.0,4.6,74,VERDADEIRO,1,média,tigrado,brincalhão,ração seca,VERDADEIRO,FALSO,82
G00616,T3142282236,2025-06-01,M,10.0,6.9,56,VERDADEIRO,3,curta,preto,calmo,ração úmida,VERDADEIRO,VERDADEIRO,66
G00617,T3429898636,2025-11-18,M,11.0,5.8,54,VERDADEIRO,2,média,siamês,,ração úmida,VERDADEIRO,VERDADEIRO,65
G00618,T2494735470,2025-04-15,F,4.0,5.3,68,FALSO,3,curta,preto,arisco,ração úmida,VERDADEIRO,FALSO,78
G00619,T4532815062,2025-06-13,F,2.0,4.3,69,VERDADEIRO,0,curta,branco,caçador,mista,VERDADEIRO,FALSO,86
G00620,T2737298903,2025-11-27,M,0.0,4.5,68,FALSO,2,curta,laranja,calmo,ração seca,VERDADEIRO,VERDADEIRO,89
G00621,T6359853798,2025-12-20,M,11.0,5.6,21,VERDADEIRO,0,curta,cinza,caçador,ração seca,FALSO,,61
G00622,T1914538986,2025-08-28,F,7.0,3.9,59,VERDADEIRO,1,média,tigrado,caçador,mista,VERDADEIRO,FALSO,73
G00623,T3429272377,2025-09-11,F,17.0,4.2,30,VERDADEIRO,2,média,preto,calmo,mista,VERDADEIRO,VERDADEIRO,50
G00624,T6989685813,2025-08-13,M,6.0,5.9,65,VERDADEIRO,0,média,laranja,brincalhão,ração seca,VERDADEIRO,FALSO,78
G00625,T4586906108,2025-04-14,M,17.0,6.4,11,VERDADEIRO,0,curta,cinza,arisco,ração úmida,VERDADEIRO,VERDADEIRO,50
G00626,T4793164676,2025-11-20,F,5.0,3.7,69,FALSO,1,média,tigrado,caçador,mista,VERDADEIRO,FALSO,79
G00627,T8181327276,2025-01-13,M,11.0,6.0,69,VERDADEIRO,5,curta,laranja,carinhoso,mista,VERDADEIRO,VERDADEIRO,63
G00628,T9860603979,2025-01-22,M,1.0,4.6,73,VERDADEIRO,3,curta,tricolor,caçador,mista,VERDADEIRO,FALSO,84
G00629,T6085610049,2025-08-08,M,7.0,5.3,55,VERDADEIRO,2,curta,branco,brincalhão,mista,VERDADEIRO,VERDADEIRO,73
G00630,T1711604543,2025-11-02,M,12.0,5.8,45,VERDADEIRO,4,curta,siamês,caçador,ração seca,VERDADEIRO,VERDADEIRO,59
G00631,T1926126768,2025-10-25,M,15.0,6.1,57,VERDADEIRO,2,média,cinza,caçador,ração úmida,VERDADEIRO,VERDADEIRO,58
G00632,T9716506498,2025-09-05,F,12.0,4.9,29,FALSO,2,média,cinza,arisco,ração seca,VERDADEIRO,VERDADEIRO,59
G00633,T7113114214,2025-05-18,F,0.0,5.0,77,VERDADEIRO,1,curta,laranja,calmo,ração seca,VERDADEIRO,FALSO,90
G00634,T7772222065,2025-05-12,F,5.0,4.6,51,FALSO,2,curta,branco,brincalhão,mista,VERDADEIRO,FALSO,75
G00635,T7081873819,2025-06-05,F,0.0,4.4,68,FALSO,0,média,tricolor,calmo,ração úmida,VERDADEIRO,FALSO,90
G00636,T2616558415,2025-04-04,M,1.0,4.1,72,FALSO,2,longa,branco,caçador,ração seca,VERDADEIRO,FALSO,86
G00637,T5035259447,2025-06-02,M,9.0,6.7,66,VERDADEIRO,2,média,siamês,brincalhão,ração úmida,VERDADEIRO,VERDADEIRO,71
G00638,T8182723938,2025-02-08,F,10.0,5.0,69,VERDADEIRO,4,curta,branco,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,66
G00639,T8797266666,2025-04-27,M,11.0,5.9,50,VERDADEIRO,0,curta,siamês,brincalhão,ração seca,VERDADEIRO,FALSO,66
G00640,T3136019632,2025-12-10,F,13.0,3.7,34,VERDADEIRO,4,média,cinza,caçador,ração úmida,VERDADEIRO,VERDADEIRO,55
G00641,T6363656117,2025-09-16,F,10.0,4.1,77,VERDADEIRO,1,curta,tigrado,carinhoso,mista,VERDADEIRO,VERDADEIRO,72
G00642,T2413917124,2025-02-21,M,12.0,6.3,36,VERDADEIRO,2,longa,siamês,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,60
G00643,T9624491858,2025-04-15,M,0.0,4.8,68,VERDADEIRO,1,longa,preto,arisco,ração seca,VERDADEIRO,FALSO,89
G00644,T3269838600,2025-04-05,M,3.0,3.5,45,FALSO,1,longa,cinza,calmo,ração úmida,VERDADEIRO,FALSO,79
G00645,T7539716157,2025-04-13,M,8.0,,69,FALSO,0,curta,siamês,calmo,ração seca,VERDADEIRO,FALSO,74
G00646,T3080016498,2025-09-10,M,13.0,5.1,50,VERDADEIRO,2,média,branco,caçador,mista,VERDADEIRO,VERDADEIRO,60
G00647,T6544485485,2025-11-23,M,0.0,5.6,100,FALSO,0,média,preto,caçador,ração seca,VERDADEIRO,FALSO,95
G00648,T6933378763,2025-09-17,,7.0,4.4,39,VERDADEIRO,2,curta,laranja,caçador,mista,VERDADEIRO,VERDADEIRO,71
G00649,T3955852931,2025-06-28,F,9.0,4.8,67,VERDADEIRO,5,curta,preto,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,67
G00650,T8369504788,2025-02-28,F,0.0,4.8,76,FALSO,0,curta,siamês,brincalhão,ração seca,FALSO,FALSO,91
G00651,T8968338084,2025-02-22,M,,4.3,71,FALSO,1,curta,siamês,calmo,ração seca,VERDADEIRO,FALSO,79
G00652,T8695629372,2025-10-25,M,14.0,4.7,16,FALSO,1,longa,branco,carinhoso,mista,VERDADEIRO,FALSO,53
G00653,T3977183975,2025-09-05,M,,5.1,67,VERDADEIRO,1,média,branco,brincalhão,mista,VERDADEIRO,FALSO,71
G00654,T7699062331,2025-07-06,M,3.0,5.4,76,VERDADEIRO,0,curta,tricolor,calmo,ração seca,VERDADEIRO,FALSO,85
G00655,T6035416793,2025-07-30,F,13.0,3.9,38,VERDADEIRO,6,curta,laranja,calmo,ração seca,VERDADEIRO,VERDADEIRO,53
G00656,T6333654920,2025-11-06,M,4.0,3.7,72,VERDADEIRO,1,curta,tricolor,arisco,ração seca,VERDADEIRO,VERDADEIRO,83
G00657,T5296825767,2025-10-25,,13.0,6.0,29,VERDADEIRO,4,curta,siamês,caçador,ração úmida,VERDADEIRO,VERDADEIRO,54
G00658,T6402350331,2025-02-01,F,4.0,3.9,57,VERDADEIRO,0,curta,cinza,brincalhão,ração seca,VERDADEIRO,FALSO,81
G00659,T2220887422,2025-05-25,M,,4.9,47,VERDADEIRO,0,média,branco,caçador,mista,VERDADEIRO,FALSO,71
G00660,T4679625098,2025-01-16,M,5.0,3.7,39,VERDADEIRO,0,média,tigrado,brincalhão,ração seca,VERDADEIRO,FALSO,76
G00661,T2599045857,2025-05-21,M,3.0,4.3,77,VERDADEIRO,0,média,tigrado,carinhoso,mista,VERDADEIRO,,86
G00662,T3520949778,2025-08-21,F,,4.8,53,VERDADEIRO,4,média,laranja,brincalhão,mista,VERDADEIRO,VERDADEIRO,58
G00663,T2150330823,2025-03-18,F,2.0,4.8,61,VERDADEIRO,0,curta,cinza,carinhoso,ração seca,VERDADEIRO,FALSO,85
G00664,T2912460446,2025-02-24,M,1.0,4.1,76,FALSO,2,média,branco,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,88
G00665,T8037363302,2025-06-29,F,4.0,5.4,61,FALSO,0,curta,laranja,carinhoso,mista,VERDADEIRO,FALSO,81
G00666,T5948528159,2025-07-11,F,10.0,4.2,51,VERDADEIRO,3,curta,cinza,arisco,ração seca,FALSO,VERDADEIRO,65
G00667,T1212788066,2025-09-18,F,12.0,4.4,34,VERDADEIRO,0,curta,laranja,calmo,ração úmida,VERDADEIRO,FALSO,61
G00668,T8096720354,2025-01-06,M,18.0,6.5,14,VERDADEIRO,6,curta,preto,brincalhão,mista,VERDADEIRO,VERDADEIRO,39
G00669,T9185215563,2025-04-01,M,4.0,5.0,76,FALSO,1,curta,siamês,brincalhão,ração seca,VERDADEIRO,FALSO,82
G00670,T8923863482,2025-10-12,,5.0,4.0,60,VERDADEIRO,1,curta,tigrado,arisco,mista,VERDADEIRO,FALSO,78
G00671,T8407151945,2025-09-06,,2.0,4.6,94,VERDADEIRO,2,curta,siamês,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,89
G00672,T9929947985,2025-11-25,F,8.0,5.5,53,VERDADEIRO,1,longa,tricolor,arisco,ração úmida,VERDADEIRO,VERDADEIRO,72
G00673,T6277617599,2025-10-25,F,,5.9,13,VERDADEIRO,4,curta,tigrado,caçador,ração seca,VERDADEIRO,VERDADEIRO,42
G00674,T9663288656,2025-11-03,M,10.0,4.7,62,VERDADEIRO,1,curta,cinza,carinhoso,ração seca,VERDADEIRO,FALSO,68
G00675,T9539598092,2025-07-06,,8.0,4.5,60,VERDADEIRO,2,longa,tigrado,brincalhão,ração seca,FALSO,VERDADEIRO,72
G00676,T3819148574,2025-12-16,F,,4.4,70,VERDADEIRO,3,curta,laranja,,ração seca,VERDADEIRO,,78
G00677,T8770903804,2025-06-01,F,14.0,4.1,50,VERDADEIRO,4,curta,siamês,caçador,ração seca,VERDADEIRO,VERDADEIRO,56
G00678,T8132253990,2025-11-26,M,7.0,5.1,48,FALSO,1,longa,branco,brincalhão,ração seca,VERDADEIRO,FALSO,72
G00679,T7982188996,2025-05-24,F,2.0,4.1,68,VERDADEIRO,1,curta,preto,brincalhão,ração úmida,VERDADEIRO,VERDADEIRO,87
G00680,T9066526941,2025-06-12,F,5.0,5.1,59,FALSO,1,curta,preto,calmo,ração seca,FALSO,FALSO,77
G00681,T4457710089,2025-09-08,F,1.0,4.9,57,FALSO,1,curta,branco,caçador,ração seca,VERDADEIRO,FALSO,85
G00682,T4600494692,2025-05-26,F,3.0,4.0,63,VERDADEIRO,4,curta,tigrado,caçador,ração seca,FALSO,VERDADEIRO,79
G00683,T6760470782,2025-02-23,F,0.0,3.9,91,FALSO,1,média,branco,arisco,ração seca,VERDADEIRO,FALSO,92
G00684,T7640240840,2025-11-24,,6.0,5.5,61,VERDADEIRO,1,curta,preto,caçador,ração seca,VERDADEIRO,FALSO,76
G00685,T8917633923,2025-06-15,M,9.0,4.8,34,VERDADEIRO,0,curta,cinza,carinhoso,ração seca,VERDADEIRO,FALSO,67
G00686,T8882607885,2025-12-05,M,4.0,5.3,45,FALSO,1,média,tricolor,caçador,ração úmida,VERDADEIRO,FALSO,77
G00687,T7492056619,2025-05-26,,5.0,4.3,81,FALSO,1,longa,cinza,caçador,mista,FALSO,FALSO,81
G00688,T9612035000,2025-12-22,F,16.0,4.2,29,VERDADEIRO,4,curta,branco,caçador,ração úmida,VERDADEIRO,VERDADEIRO,48
G00689,T2607657570,2025-08-09,F,11.0,4.1,36,VERDADEIRO,0,curta,branco,brincalhão,ração seca,VERDADEIRO,FALSO,63
G00690,T9553058624,2025-10-08,M,7.0,6.1,52,VERDADEIRO,2,longa,tricolor,carinhoso,mista,VERDADEIRO,VERDADEIRO,73
G00691,T1577723338,2025-10-03,F,4.0,4.2,46,FALSO,3,média,laranja,calmo,ração úmida,VERDADEIRO,VERDADEIRO,76
G00692,T6000596930,2025-03-15,F,14.0,6.0,53,VERDADEIRO,3,curta,cinza,caçador,ração úmida,VERDADEIRO,VERDADEIRO,57
G00693,T1811772613,2025-10-25,M,,4.5,62,VERDADEIRO,0,curta,tricolor,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,85
G00694,T6112008776,2025-12-11,F,4.0,4.5,80,FALSO,0,média,cinza,arisco,ração seca,VERDADEIRO,FALSO,84
G00695,T4510987412,2025-08-30,F,14.0,6.5,36,VERDADEIRO,7,curta,cinza,arisco,ração seca,FALSO,VERDADEIRO,49
G00696,T1734484883,2025-12-12,F,7.0,3.7,73,VERDADEIRO,0,curta,tricolor,carinhoso,ração seca,VERDADEIRO,,77
G00697,T6833051245,2025-11-05,M,10.0,4.0,50,VERDADEIRO,1,média,cinza,carinhoso,ração úmida,VERDADEIRO,,66
G00698,T7580781996,2025-09-01,F,,5.5,63,VERDADEIRO,3,curta,laranja,,ração seca,VERDADEIRO,VERDADEIRO,71
G00699,T2567668722,2025-06-24,F,9.0,4.1,58,VERDADEIRO,2,curta,tigrado,carinhoso,ração seca,FALSO,,70
G00700,T7249930473,2025-11-09,F,4.0,4.3,71,FALSO,0,curta,branco,carinhoso,ração seca,FALSO,FALSO,83
G00701,T2611427942,2025-03-09,F,3.0,3.8,71,VERDADEIRO,0,longa,preto,arisco,ração seca,VERDADEIRO,VERDADEIRO,87
G00702,T2236568043,2025-07-24,F,4.0,4.5,61,VERDADEIRO,1,curta,tricolor,arisco,ração seca,VERDADEIRO,VERDADEIRO,82
G00703,T2326269398,2025-10-25,M,2.0,4.1,92,FALSO,0,média,cinza,caçador,ração seca,VERDADEIRO,FALSO,90
G00704,T6391706220,2025-12-11,F,13.0,4.7,28,VERDADEIRO,2,curta,cinza,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,57
G00705,T8009117273,2025-04-08,M,4.0,5.2,64,VERDADEIRO,1,curta,tigrado,carinhoso,ração seca,VERDADEIRO,FALSO,80
G00706,T6372043313,2025-02-04,F,8.0,3.9,53,FALSO,1,longa,preto,,ração úmida,VERDADEIRO,FALSO,70
G00707,T8284163077,2025-05-02,M,11.0,4.9,49,VERDADEIRO,0,curta,preto,arisco,mista,FALSO,VERDADEIRO,67
G00708,T6323296069,2025-11-12,M,11.0,5.1,39,VERDADEIRO,4,curta,cinza,brincalhão,mista,VERDADEIRO,VERDADEIRO,60
G00709,T8175891226,2025-07-11,F,6.0,,62,FALSO,1,média,siamês,brincalhão,ração úmida,VERDADEIRO,,76
G00710,T9788702510,2025-01-21,M,6.0,4.7,56,VERDADEIRO,1,curta,tigrado,caçador,ração seca,VERDADEIRO,FALSO,75
G00711,T4518638271,2025-02-13,,18.0,4.9,6,FALSO,2,curta,tigrado,carinhoso,ração úmida,VERDADEIRO,FALSO,42
G00712,T2349479592,2025-05-04,M,,5.0,50,VERDADEIRO,0,média,tigrado,carinhoso,mista,VERDADEIRO,FALSO,70
G00713,T2218571305,2025-05-06,F,12.0,4.7,28,VERDADEIRO,5,curta,siamês,,ração seca,VERDADEIRO,VERDADEIRO,55
G00714,T6377298369,2025-02-19,,14.0,4.8,15,FALSO,2,média,tricolor,,ração seca,VERDADEIRO,VERDADEIRO,53
G00715,T5923927592,2025-06-30,M,11.0,4.9,46,VERDADEIRO,2,curta,preto,brincalhão,mista,VERDADEIRO,VERDADEIRO,64
G00716,T2658118406,2025-06-24,F,2.0,4.6,75,FALSO,0,curta,laranja,carinhoso,ração seca,VERDADEIRO,,87
G00717,T8938944664,2025-03-14,M,8.0,6.2,59,VERDADEIRO,0,média,laranja,caçador,mista,VERDADEIRO,VERDADEIRO,75
G00718,T9610735316,2025-03-26,F,,,79,FALSO,0,curta,branco,brincalhão,ração seca,VERDADEIRO,FALSO,90
G00719,T3278940787,2025-08-31,F,9.0,5.0,27,VERDADEIRO,1,média,siamês,brincalhão,ração seca,VERDADEIRO,FALSO,65
G00720,T2861946378,2025-12-14,F,,4.7,17,VERDADEIRO,5,longa,branco,arisco,mista,VERDADEIRO,VERDADEIRO,47
G00721,T2925296670,2025-12-30,M,,,79,FALSO,3,média,tricolor,caçador,ração úmida,VERDADEIRO,VERDADEIRO,75
G00722,T4486793767,2025-07-24,M,,,46,FALSO,3,curta,preto,brincalhão,ração úmida,VERDADEIRO,,72
G00723,T8679044577,2025-01-15,F,0.0,4.4,82,FALSO,1,curta,tigrado,brincalhão,mista,VERDADEIRO,FALSO,91
G00724,T6363645489,2025-11-24,F,16.0,3.6,22,VERDADEIRO,4,longa,tricolor,arisco,mista,FALSO,VERDADEIRO,47
G00725,T1607980885,2025-12-13,F,1.0,4.4,73,FALSO,1,curta,laranja,caçador,ração seca,VERDADEIRO,FALSO,87
G00726,T5256811766,2025-04-12,M,0.0,5.5,67,VERDADEIRO,1,média,preto,carinhoso,mista,VERDADEIRO,,89
G00727,T1812985147,2025-05-27,M,3.0,4.7,73,VERDADEIRO,1,média,preto,arisco,ração seca,VERDADEIRO,FALSO,83
G00728,T4655927026,2025-01-10,,1.0,4.8,74,FALSO,0,curta,tigrado,carinhoso,ração seca,VERDADEIRO,FALSO,89
G00729,T4631681280,2025-10-20,M,6.0,4.5,53,VERDADEIRO,2,curta,siamês,calmo,mista,VERDADEIRO,VERDADEIRO,75
G00730,T6835173991,2025-10-11,,7.0,4.1,43,VERDADEIRO,2,média,tigrado,carinhoso,ração seca,FALSO,VERDADEIRO,71
G00731,T5945085702,2025-01-08,F,4.0,4.4,67,FALSO,2,curta,preto,calmo,mista,VERDADEIRO,FALSO,79
G00732,T8872793041,2025-09-14,,0.0,,60,VERDADEIRO,2,curta,tricolor,brincalhão,ração seca,FALSO,,88
G00733,T1146476643,2025-05-31,F,1.0,3.9,77,FALSO,0,curta,laranja,brincalhão,ração seca,VERDADEIRO,FALSO,90
G00734,T7965989398,2025-07-19,M,5.0,5.9,93,FALSO,0,média,preto,carinhoso,ração seca,VERDADEIRO,FALSO,84
G00735,T1203925068,2025-03-21,F,1.0,2.7,88,FALSO,1,curta,cinza,brincalhão,ração úmida,VERDADEIRO,FALSO,90
G00736,T3738608456,2025-10-25,,10.0,3.8,56,FALSO,2,curta,branco,brincalhão,mista,VERDADEIRO,VERDADEIRO,67
G00737,T8916968243,2025-05-28,F,3.0,3.5,66,FALSO,3,média,siamês,,ração seca,FALSO,FALSO,79
G00738,T7213727545,2025-11-03,,4.0,4.8,41,VERDADEIRO,3,média,siamês,arisco,ração seca,FALSO,VERDADEIRO,76
G00739,T2547970105,2025-02-24,,5.0,4.1,45,FALSO,2,longa,preto,,ração seca,VERDADEIRO,VERDADEIRO,76
G00740,T5417060897,2025-08-03,F,,5.3,76,VERDADEIRO,1,curta,tigrado,arisco,ração seca,VERDADEIRO,VERDADEIRO,82
G00741,T7497137628,2025-04-24,M,0.0,5.3,66,FALSO,0,longa,preto,carinhoso,ração úmida,VERDADEIRO,FALSO,90
G00742,T9436089892,2025-12-19,M,1.0,,64,FALSO,1,média,laranja,carinhoso,ração úmida,VERDADEIRO,FALSO,86
G00743,T6708890792,2025-07-23,M,13.0,5.5,37,VERDADEIRO,2,média,branco,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,59
G00744,T1222078702,2025-09-20,F,0.0,4.3,62,VERDADEIRO,0,curta,tricolor,caçador,ração seca,VERDADEIRO,FALSO,89
G00745,T5497316737,2025-02-01,F,7.0,3.9,41,FALSO,2,curta,preto,carinhoso,ração úmida,VERDADEIRO,FALSO,69
G00746,T2376654752,2025-09-05,F,7.0,5.1,55,VERDADEIRO,3,curta,siamês,brincalhão,ração seca,FALSO,VERDADEIRO,72
G00747,T1430015954,2025-02-06,F,4.0,3.5,53,VERDADEIRO,0,curta,branco,calmo,ração seca,VERDADEIRO,FALSO,80
G00748,T6386595712,2025-05-12,F,6.0,5.0,49,VERDADEIRO,2,curta,branco,caçador,ração úmida,VERDADEIRO,VERDADEIRO,74
G00749,T7992297122,2025-03-23,M,11.0,6.2,35,VERDADEIRO,3,longa,siamês,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,61
G00750,T1324544999,2025-01-01,M,12.0,5.6,48,FALSO,4,curta,siamês,brincalhão,ração seca,FALSO,VERDADEIRO,59
G00751,T8052303438,2025-08-02,F,3.0,,64,FALSO,1,longa,preto,calmo,ração seca,VERDADEIRO,FALSO,82
G00752,T7357490918,2025-03-29,M,4.0,5.2,62,VERDADEIRO,0,curta,preto,arisco,mista,VERDADEIRO,VERDADEIRO,83
G00753,T7767881993,2025-07-07,F,3.0,2.2,74,VERDADEIRO,0,média,tricolor,arisco,ração seca,VERDADEIRO,FALSO,85
G00754,T3202555354,2025-10-06,F,6.0,4.6,56,VERDADEIRO,0,curta,siamês,caçador,mista,FALSO,FALSO,76
G00755,T4542359099,2025-03-07,M,,5.2,46,VERDADEIRO,0,média,laranja,carinhoso,ração seca,VERDADEIRO,,69
G00756,T2077757444,2025-09-17,,3.0,4.2,72,FALSO,0,curta,branco,carinhoso,ração seca,FALSO,FALSO,85
G00757,T3150018552,2025-04-19,M,,5.4,72,FALSO,3,longa,branco,arisco,mista,VERDADEIRO,VERDADEIRO,80
G00758,T3725107043,2025-05-01,F,15.0,4.8,31,VERDADEIRO,7,curta,branco,caçador,ração seca,VERDADEIRO,FALSO,44
G00759,T3874929755,2025-07-30,F,0.0,,76,FALSO,1,curta,tigrado,caçador,ração seca,VERDADEIRO,FALSO,90
G00760,T2575358992,2025-08-17,F,6.0,4.3,49,VERDADEIRO,1,longa,preto,caçador,ração seca,FALSO,FALSO,74
G00761,T2698406182,2025-08-28,M,10.0,5.3,37,VERDADEIRO,0,curta,tigrado,brincalhão,ração úmida,VERDADEIRO,FALSO,66
G00762,T9113233598,2025-03-13,M,2.0,4.8,79,FALSO,1,média,tricolor,brincalhão,ração seca,VERDADEIRO,FALSO,86
G00763,T8055042533,2025-07-31,M,0.0,4.7,80,FALSO,1,curta,branco,calmo,mista,VERDADEIRO,,90
G00764,T4100299331,2025-04-07,M,2.0,5.5,75,FALSO,1,curta,siamês,caçador,ração seca,VERDADEIRO,FALSO,86
G00765,T9528791855,2025-04-12,M,14.0,4.7,39,FALSO,2,curta,siamês,carinhoso,ração seca,VERDADEIRO,FALSO,55
G00766,T3150304415,2025-12-12,M,0.0,4.7,76,FALSO,0,curta,cinza,caçador,ração seca,VERDADEIRO,FALSO,91
G00767,T4661384081,2025-02-06,F,2.0,5.0,78,VERDADEIRO,3,curta,preto,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,85
G00768,T8321727802,2025-05-31,M,0.0,3.4,86,VERDADEIRO,1,curta,cinza,,mista,VERDADEIRO,FALSO,91
G00769,T4985977331,2025-06-10,M,,4.8,83,FALSO,1,média,branco,calmo,ração seca,VERDADEIRO,FALSO,89
G00770,T3111627906,2025-03-31,F,8.0,4.2,51,VERDADEIRO,1,longa,branco,calmo,mista,FALSO,FALSO,70
G00771,T4316819208,2025-10-14,F,3.0,4.0,83,FALSO,1,curta,siamês,carinhoso,ração seca,VERDADEIRO,FALSO,85
G00772,T5506489651,2025-06-27,F,8.0,3.9,55,FALSO,1,curta,branco,brincalhão,ração seca,VERDADEIRO,FALSO,71
G00773,T6585799452,2025-09-20,F,8.0,4.4,60,VERDADEIRO,0,curta,cinza,brincalhão,ração seca,FALSO,VERDADEIRO,75
G00774,T4650458496,2025-05-22,F,13.0,6.1,42,VERDADEIRO,2,média,tricolor,caçador,mista,VERDADEIRO,VERDADEIRO,59
G00775,T4881738980,2025-11-24,F,0.0,3.1,78,FALSO,3,curta,preto,arisco,ração seca,VERDADEIRO,FALSO,87
G00776,T3375492515,2025-09-24,F,13.0,4.0,30,VERDADEIRO,1,média,preto,caçador,ração úmida,VERDADEIRO,VERDADEIRO,59
G00777,T5818125685,2025-05-02,F,8.0,,61,VERDADEIRO,3,curta,cinza,arisco,mista,VERDADEIRO,,71
G00778,T2975106103,2025-12-18,M,2.0,5.9,100,VERDADEIRO,1,curta,siamês,caçador,ração úmida,VERDADEIRO,VERDADEIRO,92
G00779,T8807735962,2025-11-12,M,11.0,5.0,40,VERDADEIRO,2,média,tricolor,calmo,ração seca,VERDADEIRO,VERDADEIRO,63
G00780,T7726303632,2025-08-04,,13.0,5.4,39,VERDADEIRO,2,curta,siamês,brincalhão,mista,FALSO,VERDADEIRO,59
G00781,T4692510895,2025-01-07,M,3.0,4.5,61,FALSO,0,curta,siamês,calmo,ração seca,VERDADEIRO,FALSO,83
G00782,T7725050623,2025-08-04,F,14.0,4.2,30,VERDADEIRO,2,curta,preto,,ração seca,VERDADEIRO,VERDADEIRO,56
G00783,T1062963476,2025-09-10,M,6.0,4.9,77,VERDADEIRO,1,curta,cinza,caçador,ração seca,VERDADEIRO,FALSO,78
G00784,T4100403003,2025-05-14,M,8.0,6.9,45,FALSO,0,curta,laranja,arisco,mista,VERDADEIRO,FALSO,71
G00785,T4962710333,2025-02-22,M,17.0,6.4,22,VERDADEIRO,1,média,branco,brincalhão,ração seca,VERDADEIRO,VERDADEIRO,50
